domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"26betcomlogin.com","https://26betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:42:51.158Z"
"271bitcoin.info","https://271bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:43:07.416Z"
"272bitcoin.info","https://272bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:43:23.689Z"
"274bitcoin.info","https://274bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:43:39.947Z"
"277betapplogin.com","https://277betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:43:56.216Z"
"27betlogin1.com","https://27betlogin1.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:44:12.485Z"
"27betlogin9.com","https://27betlogin9.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:44:28.803Z"
"27betlogina.com","https://27betlogina.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:44:45.424Z"
"27betloginag.com","https://27betloginag.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:45:02.043Z"
"27betloginpp.com","https://27betloginpp.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:45:18.303Z"
"27bviplogin.com","https://27bviplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:45:34.740Z"
"2853chasewaydr.com","https://2853chasewaydr.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T17:45:51.035Z"
"285bitcoin.info","https://285bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:46:07.312Z"
"285bitcoin.online","https://285bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:46:23.923Z"
"2877betviplogin.com","https://2877betviplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:46:40.198Z"
"288visa.com","https://288visa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T17:46:56.597Z"
"289meta.com","https://289meta.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T17:47:12.865Z"
"28g-login.com","https://28g-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:47:29.133Z"
"28googlestore.com","https://28googlestore.com",5,"medium_risk","enterprise_target","google","",0,0,"false","","","2025-07-10T17:47:45.461Z"
"28rlogin.com","https://28rlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:48:01.740Z"
"290bitcoin.info","https://290bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:48:18.017Z"
"292bitcoin.info","https://292bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:48:34.262Z"
"293bitcoin.info","https://293bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:48:50.877Z"
"294bitcoin.info","https://294bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:49:07.156Z"
"297meta.com","https://297meta.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T17:49:23.450Z"
"299betapplogin.com","https://299betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:49:39.716Z"
"2abetlogin.com","https://2abetlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:49:56.003Z"
"2banking.xyz","https://2banking.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T17:50:12.288Z"
"2betlogin.net","https://2betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:50:28.893Z"
"2daycryptoclass.com","https://2daycryptoclass.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T17:50:45.155Z"
"2efwgcplw.xyz","https://2efwgcplw.xyz",5,"medium_risk","enterprise_target","gcp","",0,0,"false","","","2025-07-10T17:51:01.746Z"
"2fabitcoin.xyz","https://2fabitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:51:18.351Z"
"2fa-caixabankam.com","https://2fa-caixabankam.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T17:51:34.625Z"
"2faesauthorizationapp.com","https://2faesauthorizationapp.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T17:51:50.984Z"
"2fa-esauthorization-lonos.com","https://2fa-esauthorization-lonos.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T17:52:07.250Z"
"2fa-login.com","https://2fa-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:52:23.572Z"
"2fa-northwest-bank.xyz","https://2fa-northwest-bank.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T17:52:40.185Z"
"2guyswithsaws.com","https://2guyswithsaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T17:52:56.457Z"
"2hbetcomlogin.com","https://2hbetcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:53:12.790Z"
"2jllogin.com","https://2jllogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:53:29.117Z"
"2jlloginphilippines.com","https://2jlloginphilippines.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:53:45.420Z"
"2lbitcoin.com","https://2lbitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:54:01.690Z"
"2lpayment.com","https://2lpayment.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T17:54:17.983Z"
"2nnlogin.com","https://2nnlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:54:34.253Z"
"2pawsbernedoodles.com","https://2pawsbernedoodles.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T17:54:50.528Z"
"2rbcroyalbank.app","https://2rbcroyalbank.app",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T17:55:06.819Z"
"2secure-myrogers-payments.net","https://2secure-myrogers-payments.net",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T17:55:23.096Z"
"2visao.com","https://2visao.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T17:55:39.374Z"
"lacabanedelametamorphose.com","https://lacabanedelametamorphose.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T17:55:55.683Z"
"lacasaintelligente.com","https://lacasaintelligente.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T17:56:11.993Z"
"lacasettadimeta.com","https://lacasettadimeta.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T17:56:28.626Z"
"lacenterformetabolichealth.com","https://lacenterformetabolichealth.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T17:56:44.942Z"
"laceyaccountingservices.com","https://laceyaccountingservices.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T17:57:01.212Z"
"laceycarterauthor.com","https://laceycarterauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T17:57:17.480Z"
"la-coalition-fermat-tesla.com","https://la-coalition-fermat-tesla.com",5,"medium_risk","enterprise_target","tesla","",0,0,"false","","","2025-07-10T17:57:33.750Z"
"lacometa.info","https://lacometa.info",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T17:57:50.012Z"
"lacommunitybankltd.com","https://lacommunitybankltd.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T17:58:06.345Z"
"laconsultainteligente.com","https://laconsultainteligente.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T17:58:22.631Z"
"lacopabitcoin.com","https://lacopabitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:58:38.942Z"
"lacroixaccounting.com","https://lacroixaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T17:58:55.559Z"
"lacryptopool.net","https://lacryptopool.net",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T17:59:11.837Z"
"ladangtotologin.com","https://ladangtotologin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T17:59:28.431Z"
"ladbitcoin.com","https://ladbitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T17:59:44.695Z"
"ladybugvisa.com","https://ladybugvisa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:00:00.989Z"
"ladyvisa.com","https://ladyvisa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:00:17.267Z"
"lafappleby.com","https://lafappleby.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T18:00:33.532Z"
"lafilmschool-edu-payments.online","https://lafilmschool-edu-payments.online",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T18:00:49.817Z"
"lafranceauthentique.online","https://lafranceauthentique.online",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:01:06.144Z"
"lafresquedelintelligenceartificielle.com","https://lafresquedelintelligenceartificielle.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T18:01:22.402Z"
"lagalaxypayment.com","https://lagalaxypayment.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T18:01:38.720Z"
"lagalaxypayment.info","https://lagalaxypayment.info",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T18:01:55.013Z"
"lagalaxypayment.net","https://lagalaxypayment.net",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T18:02:11.287Z"
"lagalaxypayment.org","https://lagalaxypayment.org",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T18:02:27.557Z"
"lagbanken.se","https://lagbanken.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:02:44.410Z"
"lagobank.com","https://lagobank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:03:00.676Z"
"lagoonazure.top","https://lagoonazure.top",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-07-10T18:03:16.952Z"
"lagoscrypto.com","https://lagoscrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T18:03:33.236Z"
"lagosoracle.xyz","https://lagosoracle.xyz",5,"medium_risk","enterprise_target","oracle","",0,0,"false","","","2025-07-10T18:03:49.512Z"
"laguna89login.com","https://laguna89login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:04:06.179Z"
"laili-visa.com","https://laili-visa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:04:22.453Z"
"lainieappleby.com","https://lainieappleby.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T18:04:38.733Z"
"lainteligencia.net","https://lainteligencia.net",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T18:04:54.995Z"
"laiwubank.com","https://laiwubank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:05:11.347Z"
"lajoyaminings.com","https://lajoyaminings.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-07-10T18:05:27.670Z"
"lakepointelakeviews.com","https://lakepointelakeviews.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T18:05:43.952Z"
"lakeshoredesigninterior.com","https://lakeshoredesigninterior.com",3,"blacklist_match","blacklist_match","","signin",0,0,"false","","","2025-07-10T18:06:00.251Z"
"lakeshoresecure.com","https://lakeshoresecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T18:06:16.516Z"
"lakesidemetaverseapp.com","https://lakesidemetaverseapp.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:06:32.793Z"
"lakesidemetaversedigital.com","https://lakesidemetaversedigital.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:06:49.063Z"
"lakesidemetaversenet.com","https://lakesidemetaversenet.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:07:05.338Z"
"lakesidemetaversesite.com","https://lakesidemetaversesite.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:07:21.967Z"
"lakesidemetaversetech.com","https://lakesidemetaversetech.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:07:38.261Z"
"lakesidemetaverseweb.com","https://lakesidemetaverseweb.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:07:54.613Z"
"laketravisacupuncture.com","https://laketravisacupuncture.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:08:10.876Z"
"laketravisair.com","https://laketravisair.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:08:27.473Z"
"laketravismetalbuildingsandcarports.com","https://laketravismetalbuildingsandcarports.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:08:43.748Z"
"lakeviewaccountants.com","https://lakeviewaccountants.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T18:09:00.006Z"
"lakeviewtaxandaccounting.com","https://lakeviewtaxandaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T18:09:16.304Z"
"lakewaymetalbuildingsandcarports.com","https://lakewaymetalbuildingsandcarports.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:09:32.579Z"
"lakhanivisaconsultancy.com","https://lakhanivisaconsultancy.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:09:48.865Z"
"lakshmibitcoin.com","https://lakshmibitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:10:05.134Z"
"laksmibitcoin.com","https://laksmibitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:10:21.758Z"
"lalabagannabankur.com","https://lalabagannabankur.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:10:38.325Z"
"lalapaws.store","https://lalapaws.store",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:10:54.680Z"
"lalapplejewelry.com","https://lalapplejewelry.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T18:11:11.335Z"
"lalineametaforica.com","https://lalineametaforica.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:11:28.020Z"
"lalogin.com","https://lalogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:11:44.340Z"
"lalpuricicibank.com","https://lalpuricicibank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:12:00.655Z"
"lamedicalbilling.com","https://lamedicalbilling.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T18:12:17.251Z"
"lamedicalbilling.info","https://lamedicalbilling.info",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T18:12:33.876Z"
"lamedicalbilling.online","https://lamedicalbilling.online",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T18:12:50.233Z"
"lametacare.com","https://lametacare.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:13:06.581Z"
"lameta.info","https://lameta.info",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:13:22.922Z"
"lametalurgicaltda.com","https://lametalurgicaltda.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:13:39.734Z"
"lamiameta.com","https://lamiameta.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:13:56.505Z"
"lamining.com","https://lamining.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-07-10T18:14:12.768Z"
"lamorindapawsandplay.com","https://lamorindapawsandplay.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:14:29.418Z"
"lampionsbetlogin.com","https://lampionsbetlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:14:45.685Z"
"lampmetaltruses.com","https://lampmetaltruses.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:15:02.289Z"
"lampmetatrusses.com","https://lampmetatrusses.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:15:18.665Z"
"lanatesla.com","https://lanatesla.com",5,"medium_risk","enterprise_target","tesla","",0,0,"false","","","2025-07-10T18:15:34.969Z"
"lancastersheetmetal.com","https://lancastersheetmetal.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:15:51.228Z"
"lanceauthor.com","https://lanceauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:16:07.525Z"
"lancebachmannlawsuit.com","https://lancebachmannlawsuit.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:16:23.823Z"
"lancemoodyauthor.com","https://lancemoodyauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:16:40.100Z"
"lancostripe.com","https://lancostripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T18:16:56.377Z"
"landbankadvisors.com","https://landbankadvisors.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:17:12.639Z"
"landbank.app","https://landbank.app",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:17:28.921Z"
"landbanks.top","https://landbanks.top",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:17:45.191Z"
"landcoincrypto.online","https://landcoincrypto.online",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T18:18:01.459Z"
"landingbitcoin.xyz","https://landingbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:18:18.066Z"
"land-intelai.com","https://land-intelai.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T18:18:34.687Z"
"landintel-ai.com","https://landintel-ai.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T18:18:51.279Z"
"landlabsauth.com","https://landlabsauth.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:19:07.555Z"
"landlabsauths.com","https://landlabsauths.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:19:23.820Z"
"landofmetal.com","https://landofmetal.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:19:40.109Z"
"landofmetal.online","https://landofmetal.online",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:19:56.391Z"
"landofmetal.store","https://landofmetal.store",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:20:12.696Z"
"landonaccounting.com","https://landonaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T18:20:29.337Z"
"landownersbitcoin.xyz","https://landownersbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:20:46.001Z"
"landsbank.org","https://landsbank.org",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:21:02.315Z"
"landsbank.top","https://landsbank.top",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:21:18.589Z"
"landsbitcoin.xyz","https://landsbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:21:34.858Z"
"landscapebitcoin.xyz","https://landscapebitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:21:51.476Z"
"landscapervisalia-ca.com","https://landscapervisalia-ca.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:22:07.753Z"
"landscapingpaloalto.com","https://landscapingpaloalto.com",5,"medium_risk","enterprise_target","paloalto","",0,0,"false","","","2025-07-10T18:22:24.039Z"
"landtopibms.com","https://landtopibms.com",5,"medium_risk","enterprise_target","ibm","",0,0,"false","","","2025-07-10T18:22:40.303Z"
"land-wallets.com","https://land-wallets.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T18:22:56.638Z"
"langit99login.com","https://langit99login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:23:12.916Z"
"langit99login.info","https://langit99login.info",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:23:29.286Z"
"langit99login.online","https://langit99login.online",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:23:45.554Z"
"langleyaccounting.com","https://langleyaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T18:24:01.832Z"
"languagebank.xyz","https://languagebank.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:24:18.095Z"
"lanierstriper.com","https://lanierstriper.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T18:24:34.385Z"
"lanimeta.org","https://lanimeta.org",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:24:50.643Z"
"lansdaleaccounting.com","https://lansdaleaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T18:25:07.239Z"
"laobankan.com","https://laobankan.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:25:23.553Z"
"laobankeduoduo.com","https://laobankeduoduo.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:25:39.809Z"
"laobitcoin.com","https://laobitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:25:56.047Z"
"laosupdate.com","https://laosupdate.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T18:26:12.304Z"
"laosvisacenter.com","https://laosvisacenter.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:26:28.567Z"
"laoutlawsrp.com","https://laoutlawsrp.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:26:44.825Z"
"laovisa.net","https://laovisa.net",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:27:01.463Z"
"laovisaservices.com","https://laovisaservices.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:27:17.717Z"
"lapaccounting.com","https://lapaccounting.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T18:27:34.010Z"
"lapakslot-login.xyz","https://lapakslot-login.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:27:50.278Z"
"laplumeintelligente.com","https://laplumeintelligente.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T18:28:06.984Z"
"laptoplifestyleunlocked.com","https://laptoplifestyleunlocked.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T18:28:23.316Z"
"lapublicbank.org","https://lapublicbank.org",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:28:39.611Z"
"laredcrypto.com","https://laredcrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T18:28:55.885Z"
"larendemetal.online","https://larendemetal.online",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:29:12.172Z"
"largeaccountability.com","https://largeaccountability.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T18:29:28.439Z"
"largestbitcoin.xyz","https://largestbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:29:44.699Z"
"larintel.com","https://larintel.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T18:30:00.978Z"
"lasamazonasnj.com","https://lasamazonasnj.com",5,"medium_risk","enterprise_target","amazon","",0,0,"false","","","2025-07-10T18:30:17.249Z"
"lasaterupdate.com","https://lasaterupdate.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T18:30:33.531Z"
"lasbitcoin.xyz","https://lasbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:30:49.797Z"
"laser247signuplogin.xyz","https://laser247signuplogin.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T18:31:06.192Z"
"laserawsy.com","https://laserawsy.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T18:31:22.460Z"
"laserbilling.com","https://laserbilling.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T18:31:38.725Z"
"laser-cutter-metal-1.site","https://laser-cutter-metal-1.site",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:31:54.979Z"
"laserlinestripe.com","https://laserlinestripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T18:32:11.257Z"
"lasermetalpro.com","https://lasermetalpro.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T18:32:27.539Z"
"lasersbitcoin.xyz","https://lasersbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T18:32:43.809Z"
"lashunfuquaauthor.com","https://lashunfuquaauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:33:00.052Z"
"lasimmsauthor.com","https://lasimmsauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:33:16.315Z"
"laspiedrasamazontour.com","https://laspiedrasamazontour.com",5,"medium_risk","enterprise_target","amazon","",0,0,"false","","","2025-07-10T18:33:32.906Z"
"lastiknoktasi.com","https://lastiknoktasi.com",5,"medium_risk","enterprise_target","okta","",0,0,"false","","","2025-07-10T18:33:49.187Z"
"lasvegasrealestateauthority.com","https://lasvegasrealestateauthority.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T18:34:05.455Z"
"lataminfrastructurebank.com","https://lataminfrastructurebank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T18:34:21.737Z"
"latashaunlocked.com","https://latashaunlocked.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T18:34:38.001Z"
"latecryptoinvestor.xyz","https://latecryptoinvestor.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T18:34:54.313Z"
"latestaiupdates.com","https://latestaiupdates.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T18:35:10.589Z"
"latestupdate24.com","https://latestupdate24.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T18:35:26.862Z"
"latinovisa.com","https://latinovisa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T18:35:43.468Z"
