domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"012-stripe.com","https://012-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:40:40.518Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:40:57.206Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:41:16.376Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:41:33.585Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:41:50.031Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:42:06.580Z"
"017bet-login.com","https://017bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:42:22.879Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-03T13:42:39.383Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:42:55.725Z"
"01-review-stripe.com","https://01-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:43:12.076Z"
"022apple.com","https://022apple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-03T13:43:28.457Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:43:44.835Z"
"02crypto.xyz","https://02crypto.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-03T13:44:01.159Z"
"02-review-stripe.com","https://02-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:44:19.084Z"
"02scrapmetal-price.xyz","https://02scrapmetal-price.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-03T13:44:35.388Z"
"03-review-stripe.com","https://03-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:44:51.974Z"
"03scrapmetal-price.xyz","https://03scrapmetal-price.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-03T13:45:08.399Z"
"04-review-stripe.com","https://04-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:45:24.783Z"
"050bet-login.com","https://050bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:45:41.209Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:45:57.958Z"
"05-review-stripe.com","https://05-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:46:14.762Z"
"06-2024-q35ibm9u1u.com","https://06-2024-q35ibm9u1u.com",5,"medium_risk","enterprise_target","ibm","",0,0,"false","","","2025-07-03T13:46:31.434Z"
"kvaccounts.com","https://kvaccounts.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-03T13:46:48.165Z"
"kvauthor.com","https://kvauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-03T13:47:04.658Z"
"kvlaws.net","https://kvlaws.net",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-03T13:47:21.007Z"
"kv-metal.com","https://kv-metal.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-03T13:47:38.028Z"
"kvmsecurehost.com","https://kvmsecurehost.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-03T13:47:54.538Z"
"kw777applogin.com","https://kw777applogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:48:10.895Z"
"kw777-login.com","https://kw777-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:48:27.447Z"
"kwaccountingsolutions.com","https://kwaccountingsolutions.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-03T13:48:44.272Z"
"kwallet.xyz","https://kwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-03T13:49:02.313Z"
"kwatibank.com","https://kwatibank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-03T13:49:19.150Z"
"kwgcpf.com","https://kwgcpf.com",5,"medium_risk","enterprise_target","gcp","",0,0,"false","","","2025-07-03T13:49:35.674Z"
"kwg-login.com","https://kwg-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:49:52.106Z"
"kwglogins.com","https://kwglogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:50:09.957Z"
"kyawsithu.site","https://kyawsithu.site",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-03T13:50:26.276Z"
"kyawsoehtike.com","https://kyawsoehtike.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-03T13:50:43.188Z"
"kyawsofa.com","https://kyawsofa.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-03T13:50:59.534Z"
"kyber-secure.xyz","https://kyber-secure.xyz",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-03T13:51:17.644Z"
"kybersecure.xyz","https://kybersecure.xyz",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-03T13:51:34.310Z"
"kycaccountsecurity.com","https://kycaccountsecurity.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-03T13:51:52.053Z"
"kycauth.cloud","https://kycauth.cloud",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-03T13:52:10.088Z"
"kyc-craigsupdate.org","https://kyc-craigsupdate.org",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-03T13:52:26.523Z"
"kycerapayments.com","https://kycerapayments.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-03T13:52:43.187Z"
"kycgcashaccount.online","https://kycgcashaccount.online",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-03T13:52:59.534Z"
"kycgcashsecured.online","https://kycgcashsecured.online",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-03T13:53:18.655Z"
"kycgcashupdate.online","https://kycgcashupdate.online",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-03T13:53:35.052Z"
"kyc-secure-alpha-gr.top","https://kyc-secure-alpha-gr.top",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-03T13:53:51.765Z"
"kycverificationupdate.com","https://kycverificationupdate.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-03T13:54:08.361Z"
"kyf-authi.org","https://kyf-authi.org",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-03T13:54:24.692Z"
"kylahelpingpaws.org","https://kylahelpingpaws.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-03T13:54:41.336Z"
"kylecauthen.com","https://kylecauthen.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-03T13:54:57.779Z"
"kylopaws.com","https://kylopaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-03T13:55:14.210Z"
"kylopaws.org","https://kylopaws.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-03T13:55:30.566Z"
