domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"1260lawst.com","https://1260lawst.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-21T14:56:59.105Z"
"127intel.com","https://127intel.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-21T14:58:06.627Z"
"12bellchasetrail.com","https://12bellchasetrail.com",5,"medium_risk","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T14:59:11.279Z"
"12paws4hearts.com","https://12paws4hearts.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T14:59:31.722Z"
"13stripescrossfit.com","https://13stripescrossfit.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-21T15:02:02.024Z"
"145purchase.com","https://145purchase.com",5,"medium_risk","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:02:30.035Z"
"14metaverse.xyz","https://14metaverse.xyz",5,"medium_risk","meta","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:02:32.460Z"
"1721azure.com","https://1721azure.com",5,"medium_risk","azure","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-21T15:08:07.651Z"
"1800striperbentonville.com","https://1800striperbentonville.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:10:04.920Z"
"1800striperomaha.com","https://1800striperomaha.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-21T15:10:27.022Z"
"19thjunedomainpurchase.com","https://19thjunedomainpurchase.com",5,"medium_risk","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:17:32.091Z"
"1capturestripe.org","https://1capturestripe.org",5,"medium_risk","stripe","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-21T15:19:25.615Z"
"1cu9vwgcp-z7azts.com","https://1cu9vwgcp-z7azts.com",5,"medium_risk","gcp","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:21:41.757Z"
"1hgcp.me","https://1hgcp.me",5,"medium_risk","gcp","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:23:38.523Z"
"1hrintelligence.com","https://1hrintelligence.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:23:59.338Z"
"1paypal.com","https://1paypal.com",5,"medium_risk","paypal","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-21T15:25:12.742Z"
